cartridge,bullet_diameter,bullet_brand,bullet_type,bullet_weight,powder_type,burn_rate_index,charge_weight,velocity_fps,barrel_length,data_source,primer,twist_rate,coal
308_win,0.308,lapua,trx,150.00,vihtavuori_n550,129,44.8,2595,24.000,vihtavuori,large_rifle_generic,12.000,2.776
308_win,0.308,los,tactic,150.00,vihtavuori_n530,100,36.7,2536,24.000,vihtavuori,large_rifle_generic,12.000,2.780
308_win,0.308,los,tactic,150.00,vihtavuori_n135,102,38.0,2566,24.000,vihtavuori,large_rifle_generic,12.000,2.780
308_win,0.308,los,tactic,150.00,vihtavuori_n140,112,40.7,2559,24.000,vihtavuori,large_rifle_generic,12.000,2.780
308_win,0.308,los,tactic,150.00,vihtavuori_n540,117,41.2,2589,24.000,vihtavuori,large_rifle_generic,12.000,2.780
308_win,0.308,norma,fmj,150.00,vihtavuori_n130,84,31.2,2362,24.000,vihtavuori,large_rifle_generic,12.000,2.693
308_win,0.308,norma,fmj,150.00,vihtavuori_n133,89,35.8,2484,24.000,vihtavuori,large_rifle_generic,12.000,2.693
308_win,0.308,norma,fmj,150.00,vihtavuori_n530,100,37.0,2503,24.000,vihtavuori,large_rifle_generic,12.000,2.693
308_win,0.308,norma,fmj,150.00,vihtavuori_n135,102,37.8,2539,24.000,vihtavuori,large_rifle_generic,12.000,2.693
308_win,0.308,norma,fmj,150.00,vihtavuori_n140,112,40.6,2562,24.000,vihtavuori,large_rifle_generic,12.000,2.693
308_win,0.308,nosler,accubond,150.00,vihtavuori_n133,89,36.7,2503,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,nosler,accubond,150.00,vihtavuori_n135,102,39.0,2520,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,nosler,accubond,150.00,vihtavuori_n140,112,42.3,2569,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,nosler,accubond,150.00,vihtavuori_n540,117,43.2,2618,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,nosler,accubond,150.00,vihtavuori_n150,124,42.6,2618,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,nosler,accubond,150.00,vihtavuori_n550,129,45.8,2631,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,red_moose,tarvas,150.00,vihtavuori_n135,102,38.6,2595,24.000,vihtavuori,large_rifle_generic,12.000,2.724
308_win,0.308,red_moose,tarvas,150.00,vihtavuori_n140,112,40.9,2582,24.000,vihtavuori,large_rifle_generic,12.000,2.724
308_win,0.308,red_moose,tarvas,150.00,vihtavuori_n540,117,42.7,2651,24.000,vihtavuori,large_rifle_generic,12.000,2.724
308_win,0.308,red_moose,tarvas,150.00,vihtavuori_n150,124,42.4,2635,24.000,vihtavuori,large_rifle_generic,12.000,2.724
308_win,0.308,red_moose,tarvas,150.00,vihtavuori_n550,129,45.5,2654,24.000,vihtavuori,large_rifle_generic,12.000,2.724
308_win,0.308,sako,blade_645a,150.00,vihtavuori_n133,89,34.0,2297,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sako,blade_645a,150.00,vihtavuori_n135,102,36.6,2402,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sako,blade_645a,150.00,vihtavuori_n140,112,40.1,2480,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sako,blade_645a,150.00,vihtavuori_n540,117,40.9,2520,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sako,blade_645a,150.00,vihtavuori_n150,124,40.1,2470,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sako,blade_645a,150.00,vihtavuori_n550,129,43.2,2516,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sierra,hpbt,150.00,vihtavuori_n130,84,36.0,2510,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sierra,hpbt,150.00,vihtavuori_n133,89,38.9,2566,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sierra,hpbt,150.00,vihtavuori_n135,102,40.9,2602,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sierra,hpbt,150.00,vihtavuori_n140,112,40.4,2467,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sierra,hpbt,150.00,vihtavuori_n540,117,41.8,2487,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sierra,hpbt,150.00,vihtavuori_n150,124,42.2,2545,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sierra,hpbt,150.00,vihtavuori_n550,129,44.5,2534,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sierra,spbt,150.00,vihtavuori_n133,89,35.0,2391,24.000,vihtavuori,large_rifle_generic,12.000,2.756
308_win,0.308,sierra,spbt,150.00,vihtavuori_n135,102,39.5,2505,24.000,vihtavuori,large_rifle_generic,12.000,2.756
308_win,0.308,sierra,spbt,150.00,vihtavuori_n140,112,41.8,2516,24.000,vihtavuori,large_rifle_generic,12.000,2.756
308_win,0.308,sierra,spbt,150.00,vihtavuori_n150,124,43.6,2545,24.000,vihtavuori,large_rifle_generic,12.000,2.756
308_win,0.308,swift,scirocco_ii,150.00,vihtavuori_n135,102,35.2,2448,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,swift,scirocco_ii,150.00,vihtavuori_n140,112,38.6,2484,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,swift,scirocco_ii,150.00,vihtavuori_n540,117,39.4,2533,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,swift,scirocco_ii,150.00,vihtavuori_n150,124,39.4,2526,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,swift,scirocco_ii,150.00,vihtavuori_n550,129,42.4,2503,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,woodleigh,weldcore_pp,150.00,vihtavuori_n135,102,37.3,2464,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,woodleigh,weldcore_pp,150.00,vihtavuori_n140,112,39.0,2444,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,woodleigh,weldcore_pp,150.00,vihtavuori_n540,117,40.6,2520,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,berger,hybrid_target,155.00,vihtavuori_n135,102,37.2,2461,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,berger,hybrid_target,155.00,vihtavuori_n140,112,39.8,2474,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,berger,hybrid_target,155.00,vihtavuori_n540,117,40.7,2520,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,berger,hybrid_target,155.00,vihtavuori_n150,124,40.3,2497,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,berger,hybrid_target,155.00,vihtavuori_n550,129,42.6,2490,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,berger,vld_hunting,155.00,vihtavuori_n130,84,34.3,2425,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,berger,vld_hunting,155.00,vihtavuori_n133,89,37.3,2477,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,berger,vld_hunting,155.00,vihtavuori_n135,102,38.6,2500,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,berger,vld_hunting,155.00,vihtavuori_n140,112,40.9,2516,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,berger,vld_hunting,155.00,vihtavuori_n540,117,41.7,2562,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,berger,vld_hunting,155.00,vihtavuori_n150,124,42.3,2569,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,berger,vld_hunting,155.00,vihtavuori_n550,129,44.9,2572,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,brenneke,tag,155.00,vihtavuori_n140,112,41.1,2510,24.000,vihtavuori,large_rifle_generic,12.000,2.740
308_win,0.308,brenneke,tag,155.00,vihtavuori_n540,117,41.5,2546,24.000,vihtavuori,large_rifle_generic,12.000,2.740
308_win,0.308,brenneke,tag,155.00,vihtavuori_n150,124,42.3,2533,24.000,vihtavuori,large_rifle_generic,12.000,2.740
308_win,0.308,hornady,bthp,155.00,vihtavuori_n130,84,35.5,2470,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,bthp,155.00,vihtavuori_n133,89,38.6,2536,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,bthp,155.00,vihtavuori_n135,102,39.4,2530,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,bthp,155.00,vihtavuori_n140,112,42.0,2556,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,bthp,155.00,vihtavuori_n540,117,42.7,2592,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,bthp,155.00,vihtavuori_n150,124,42.9,2602,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,bthp,155.00,vihtavuori_n550,129,46.3,2595,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,eld_match,155.00,vihtavuori_n133,89,37.0,2507,24.000,vihtavuori,large_rifle_generic,12.000,2.799
308_win,0.308,hornady,eld_match,155.00,vihtavuori_n135,102,38.4,2526,24.000,vihtavuori,large_rifle_generic,12.000,2.799
308_win,0.308,hornady,eld_match,155.00,vihtavuori_n140,112,40.3,2543,24.000,vihtavuori,large_rifle_generic,12.000,2.799
308_win,0.308,hornady,eld_match,155.00,vihtavuori_n540,117,40.9,2566,24.000,vihtavuori,large_rifle_generic,12.000,2.799
308_win,0.308,hornady,eld_match,155.00,vihtavuori_n150,124,41.7,2595,24.000,vihtavuori,large_rifle_generic,12.000,2.799
308_win,0.308,hornady,eld_match,155.00,vihtavuori_n550,129,44.0,2585,24.000,vihtavuori,large_rifle_generic,12.000,2.799
308_win,0.308,lapua,scenar_l,155.00,vihtavuori_n530,100,34.6,2385,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,lapua,scenar_l,155.00,vihtavuori_n135,102,34.4,2254,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,lapua,scenar_l,155.00,vihtavuori_n140,112,36.7,2251,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,lapua,scenar_l,155.00,vihtavuori_n540,117,40.6,2562,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,lapua,scenar_l,155.00,vihtavuori_n150,124,39.0,2359,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,lapua,scenar_l,155.00,vihtavuori_n550,129,44.4,2605,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,los,hunting,155.00,vihtavuori_n140,112,40.4,2513,24.000,vihtavuori,large_rifle_generic,12.000,2.752
308_win,0.308,los,hunting,155.00,vihtavuori_n540,117,41.1,2556,24.000,vihtavuori,large_rifle_generic,12.000,2.752
308_win,0.308,los,hunting,155.00,vihtavuori_n150,124,41.4,2546,24.000,vihtavuori,large_rifle_generic,12.000,2.752
308_win,0.308,nosler,custom_competition,155.00,vihtavuori_n133,89,37.3,2503,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,nosler,custom_competition,155.00,vihtavuori_n135,102,38.9,2546,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,nosler,custom_competition,155.00,vihtavuori_n140,112,41.7,2575,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,nosler,custom_competition,155.00,vihtavuori_n540,117,42.1,2598,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,nosler,custom_competition,155.00,vihtavuori_n150,124,41.7,2559,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sierra,hpbt,155.00,vihtavuori_n135,102,35.1,2337,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sierra,hpbt,155.00,vihtavuori_n140,112,37.0,2354,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sierra,hpbt,155.00,vihtavuori_n540,117,37.9,2337,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sierra,hpbt,155.00,vihtavuori_n150,124,40.6,2466,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sierra,hpbt,155.00,vihtavuori_n550,129,42.5,2479,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sierra,tmk,155.00,vihtavuori_n135,102,37.3,2470,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sierra,tmk,155.00,vihtavuori_n140,112,39.8,2464,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sierra,tmk,155.00,vihtavuori_n540,117,40.4,2513,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sierra,tmk,155.00,vihtavuori_n150,124,40.6,2497,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sierra,tmk,155.00,vihtavuori_n550,129,42.9,2510,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,berger,fullbore_target,155.50,vihtavuori_n130,84,34.9,2441,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,berger,fullbore_target,155.50,vihtavuori_n133,89,38.1,2507,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,berger,fullbore_target,155.50,vihtavuori_n135,102,39.7,2526,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,berger,fullbore_target,155.50,vihtavuori_n140,112,42.0,2569,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,berger,fullbore_target,155.50,vihtavuori_n540,117,42.7,2615,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,berger,fullbore_target,155.50,vihtavuori_n150,124,43.2,2605,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,berger,fullbore_target,155.50,vihtavuori_n550,129,46.3,2618,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,sako,blade_656a,162.00,vihtavuori_n140,112,36.3,2297,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sako,blade_656a,162.00,vihtavuori_n540,117,37.8,2352,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sako,blade_656a,162.00,vihtavuori_n150,124,37.0,2277,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sako,blade_656a,162.00,vihtavuori_n550,129,41.7,2392,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,barnes,tsx,165.00,vihtavuori_n140,112,37.8,2303,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,barnes,tsx,165.00,vihtavuori_n150,124,38.9,2346,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,barnes,tsx,165.00,vihtavuori_n550,129,41.8,2382,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,barnes,ttsx_bt,165.00,vihtavuori_n135,102,34.4,2254,24.000,vihtavuori,large_rifle_generic,12.000,2.799
308_win,0.308,barnes,ttsx_bt,165.00,vihtavuori_n140,112,40.1,2382,24.000,vihtavuori,large_rifle_generic,12.000,2.799
308_win,0.308,barnes,ttsx_bt,165.00,vihtavuori_n540,117,40.1,2431,24.000,vihtavuori,large_rifle_generic,12.000,2.799
308_win,0.308,barnes,ttsx_bt,165.00,vihtavuori_n150,124,40.1,2411,24.000,vihtavuori,large_rifle_generic,12.000,2.799
308_win,0.308,barnes,ttsx_bt,165.00,vihtavuori_n550,129,44.0,2470,24.000,vihtavuori,large_rifle_generic,12.000,2.799
308_win,0.308,brenneke,tog,165.00,vihtavuori_n135,102,31.0,2011,24.000,vihtavuori,large_rifle_generic,12.000,2.697
308_win,0.308,brenneke,tog,165.00,vihtavuori_n140,112,38.4,2392,24.000,vihtavuori,large_rifle_generic,12.000,2.697
308_win,0.308,brenneke,tog,165.00,vihtavuori_n540,117,39.0,2415,24.000,vihtavuori,large_rifle_generic,12.000,2.697
308_win,0.308,brenneke,tog,165.00,vihtavuori_n150,124,38.7,2359,24.000,vihtavuori,large_rifle_generic,12.000,2.697
308_win,0.308,cutting_edge,mth,165.00,vihtavuori_n140,112,38.3,2352,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,cutting_edge,mth,165.00,vihtavuori_n540,117,39.5,2421,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,cutting_edge,mth,165.00,vihtavuori_n150,124,38.9,2372,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,cutting_edge,mth,165.00,vihtavuori_n550,129,42.1,2431,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,fox,target,165.00,vihtavuori_n140,112,40.1,2398,24.000,vihtavuori,large_rifle_generic,12.000,2.697
308_win,0.308,fox,target,165.00,vihtavuori_n540,117,41.7,2487,24.000,vihtavuori,large_rifle_generic,12.000,2.697
308_win,0.308,fox,target,165.00,vihtavuori_n150,124,40.6,2421,24.000,vihtavuori,large_rifle_generic,12.000,2.697
308_win,0.308,hornady,cx,165.00,vihtavuori_n135,102,33.2,2205,24.000,vihtavuori,large_rifle_generic,12.000,2.799
308_win,0.308,hornady,cx,165.00,vihtavuori_n140,112,38.6,2306,24.000,vihtavuori,large_rifle_generic,12.000,2.799
308_win,0.308,hornady,cx,165.00,vihtavuori_n540,117,38.6,2329,24.000,vihtavuori,large_rifle_generic,12.000,2.799
308_win,0.308,hornady,cx,165.00,vihtavuori_n150,124,37.8,2313,24.000,vihtavuori,large_rifle_generic,12.000,2.799
308_win,0.308,hornady,cx,165.00,vihtavuori_n550,129,42.4,2392,24.000,vihtavuori,large_rifle_generic,12.000,2.799
308_win,0.308,hornady,ecx,165.00,vihtavuori_n135,102,33.0,2136,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,ecx,165.00,vihtavuori_n140,112,37.0,2251,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,ecx,165.00,vihtavuori_n540,117,39.4,2346,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,ecx,165.00,vihtavuori_n150,124,37.0,2267,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,ecx,165.00,vihtavuori_n550,129,42.1,2375,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,gmx,165.00,vihtavuori_n140,112,38.0,2238,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,gmx,165.00,vihtavuori_n540,117,37.2,2247,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,gmx,165.00,vihtavuori_n150,124,37.3,2234,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,gmx,165.00,vihtavuori_n550,129,40.3,2293,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,interlock_btsp,165.00,vihtavuori_n130,84,34.0,2349,24.000,vihtavuori,large_rifle_generic,12.000,2.740
308_win,0.308,hornady,interlock_btsp,165.00,vihtavuori_n133,89,36.3,2385,24.000,vihtavuori,large_rifle_generic,12.000,2.740
308_win,0.308,hornady,interlock_btsp,165.00,vihtavuori_n135,102,37.8,2428,24.000,vihtavuori,large_rifle_generic,12.000,2.740
308_win,0.308,hornady,interlock_btsp,165.00,vihtavuori_n140,112,40.9,2470,24.000,vihtavuori,large_rifle_generic,12.000,2.740
308_win,0.308,hornady,interlock_btsp,165.00,vihtavuori_n540,117,40.9,2490,24.000,vihtavuori,large_rifle_generic,12.000,2.740
308_win,0.308,hornady,interlock_btsp,165.00,vihtavuori_n150,124,41.4,2493,24.000,vihtavuori,large_rifle_generic,12.000,2.740
308_win,0.308,hornady,interlock_btsp,165.00,vihtavuori_n550,129,45.1,2552,24.000,vihtavuori,large_rifle_generic,12.000,2.740
308_win,0.308,hornady,sst,165.00,vihtavuori_n130,84,32.4,2293,24.000,vihtavuori,large_rifle_generic,12.000,2.776
308_win,0.308,hornady,sst,165.00,vihtavuori_n133,89,34.3,2300,24.000,vihtavuori,large_rifle_generic,12.000,2.776
308_win,0.308,hornady,sst,165.00,vihtavuori_n135,102,36.0,2343,24.000,vihtavuori,large_rifle_generic,12.000,2.776
308_win,0.308,hornady,sst,165.00,vihtavuori_n140,112,38.9,2398,24.000,vihtavuori,large_rifle_generic,12.000,2.776
308_win,0.308,hornady,sst,165.00,vihtavuori_n540,117,40.1,2467,24.000,vihtavuori,large_rifle_generic,12.000,2.776
308_win,0.308,hornady,sst,165.00,vihtavuori_n150,124,39.2,2421,24.000,vihtavuori,large_rifle_generic,12.000,2.776
308_win,0.308,hornady,sst,165.00,vihtavuori_n550,129,42.0,2451,24.000,vihtavuori,large_rifle_generic,12.000,2.776
308_win,0.308,lapua,trx,165.00,vihtavuori_n135,102,36.6,2382,24.000,vihtavuori,large_rifle_generic,12.000,2.799
308_win,0.308,lapua,trx,165.00,vihtavuori_n140,112,40.1,2434,24.000,vihtavuori,large_rifle_generic,12.000,2.799
308_win,0.308,lapua,trx,165.00,vihtavuori_n540,117,40.1,2448,24.000,vihtavuori,large_rifle_generic,12.000,2.799
308_win,0.308,lapua,trx,165.00,vihtavuori_n150,124,40.1,2454,24.000,vihtavuori,large_rifle_generic,12.000,2.799
308_win,0.308,lapua,trx,165.00,vihtavuori_n550,129,44.0,2480,24.000,vihtavuori,large_rifle_generic,12.000,2.799
308_win,0.308,los,solid_brass_tactic,165.00,vihtavuori_n130,84,33.2,2375,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,los,solid_brass_tactic,165.00,vihtavuori_n133,89,36.3,2434,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,los,solid_brass_tactic,165.00,vihtavuori_n135,102,38.6,2467,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,los,solid_brass_tactic,165.00,vihtavuori_n140,112,41.1,2493,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,los,solid_brass_tactic,165.00,vihtavuori_n540,117,42.4,2556,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,los,solid_brass_tactic,165.00,vihtavuori_n150,124,42.1,2539,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,red_moose,tarvas,165.00,vihtavuori_n140,112,40.1,2490,24.000,vihtavuori,large_rifle_generic,12.000,2.724
308_win,0.308,red_moose,tarvas,165.00,vihtavuori_n540,117,40.9,2484,24.000,vihtavuori,large_rifle_generic,12.000,2.724
308_win,0.308,red_moose,tarvas,165.00,vihtavuori_n150,124,40.9,2477,24.000,vihtavuori,large_rifle_generic,12.000,2.724
308_win,0.308,red_moose,tarvas,165.00,vihtavuori_n550,129,43.7,2516,24.000,vihtavuori,large_rifle_generic,12.000,2.724
308_win,0.308,rhino,solid_shank,165.00,vihtavuori_n140,112,39.5,2415,24.000,vihtavuori,large_rifle_generic,12.000,2.657
308_win,0.308,rhino,solid_shank,165.00,vihtavuori_n540,117,40.1,2425,24.000,vihtavuori,large_rifle_generic,12.000,2.657
308_win,0.308,rhino,solid_shank,165.00,vihtavuori_n150,124,41.5,2487,24.000,vihtavuori,large_rifle_generic,12.000,2.657
308_win,0.308,rhino,solid_shank,165.00,vihtavuori_n550,129,44.1,2444,24.000,vihtavuori,large_rifle_generic,12.000,2.657
308_win,0.308,sierra,sbt,165.00,vihtavuori_n135,102,36.7,2382,24.000,vihtavuori,large_rifle_generic,12.000,2.752
308_win,0.308,sierra,sbt,165.00,vihtavuori_n140,112,39.4,2434,24.000,vihtavuori,large_rifle_generic,12.000,2.752
308_win,0.308,sierra,sbt,165.00,vihtavuori_n540,117,40.6,2474,24.000,vihtavuori,large_rifle_generic,12.000,2.752
308_win,0.308,sierra,sbt,165.00,vihtavuori_n150,124,40.4,2438,24.000,vihtavuori,large_rifle_generic,12.000,2.752
308_win,0.308,sierra,sbt,165.00,vihtavuori_n550,129,43.2,2497,24.000,vihtavuori,large_rifle_generic,12.000,2.752
308_win,0.308,speer,spbt,165.00,vihtavuori_n133,89,36.8,2345,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,speer,spbt,165.00,vihtavuori_n135,102,38.3,2376,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,speer,spbt,165.00,vihtavuori_n140,112,40.1,2390,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,speer,spbt,165.00,vihtavuori_n150,124,41.0,2411,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,speer,spbt,165.00,vihtavuori_n550,129,44.1,2495,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,swift,scirocco_ii,165.00,vihtavuori_n140,112,36.9,2346,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,swift,scirocco_ii,165.00,vihtavuori_n540,117,37.7,2349,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,swift,scirocco_ii,165.00,vihtavuori_n150,124,38.1,2372,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,swift,scirocco_ii,165.00,vihtavuori_n550,129,41.4,2375,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,copperbear,exhbt,166.00,vihtavuori_n135,102,34.0,2228,24.000,vihtavuori,large_rifle_generic,12.000,2.657
308_win,0.308,copperbear,exhbt,166.00,vihtavuori_n140,112,37.0,2247,24.000,vihtavuori,large_rifle_generic,12.000,2.657
308_win,0.308,copperbear,exhbt,166.00,vihtavuori_n540,117,38.6,2320,24.000,vihtavuori,large_rifle_generic,12.000,2.657
308_win,0.308,copperbear,exhbt,166.00,vihtavuori_n150,124,37.0,2267,24.000,vihtavuori,large_rifle_generic,12.000,2.657
308_win,0.308,copperbear,exhbt,166.00,vihtavuori_n550,129,41.1,2339,24.000,vihtavuori,large_rifle_generic,12.000,2.657
308_win,0.308,lapua,scenar,167.00,vihtavuori_n135,102,36.7,2425,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,lapua,scenar,167.00,vihtavuori_n140,112,40.0,2356,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,lapua,scenar,167.00,vihtavuori_n540,117,39.8,2405,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,lapua,scenar,167.00,vihtavuori_n150,124,41.8,2451,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,lapua,scenar,167.00,vihtavuori_n550,129,44.4,2503,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,barnes,tsx,168.00,vihtavuori_n140,112,40.0,2425,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,barnes,tsx,168.00,vihtavuori_n540,117,41.4,2448,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,barnes,tsx,168.00,vihtavuori_n150,124,40.6,2428,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,barnes,ttsx_bt,168.00,vihtavuori_n133,89,35.2,2264,24.000,vihtavuori,large_rifle_generic,12.000,2.736
308_win,0.308,barnes,ttsx_bt,168.00,vihtavuori_n135,102,37.3,2320,24.000,vihtavuori,large_rifle_generic,12.000,2.736
